day,sym,side,fills,sz,lvl,t,thru,rng
2025-02-20,ESH5,B,21,50,6109.25,15:54:14,0.13,44.25
2025-02-20,ESH5,B,15,25,6107.0,15:54:33,0.079,44.25
2025-02-20,ESH5,B,18,25,6108.75,15:56:13,0.119,44.25
2025-02-20,ESH5,A,36,150,6108.5,15:57:02,0.203,44.25
2025-02-20,ESH5,B,44,100,6109.0,15:57:17,0.124,44.25
2025-02-20,ESH5,B,17,200,6105.0,15:59:23,0.0,44.25
2025-02-20,ESH5,A,24,52,6104.25,15:59:43,0.299,44.25
2025-02-20,ESH5,B,38,200,6106.0,16:00:02,-0.006,44.25
2025-02-20,ESH5,B,29,156,6109.75,16:01:28,0.079,44.25
2025-02-20,ESH5,A,16,45,6110.75,16:01:50,0.153,44.25
2025-02-20,ESH5,B,42,102,6108.5,16:06:31,0.034,44.25
2025-02-20,ESH5,A,15,43,6111.5,16:08:31,0.136,44.25
2025-02-20,ESH5,A,26,70,6113.0,16:08:50,0.102,44.25
2025-02-20,ESH5,B,23,52,6112.5,16:09:10,0.203,44.25
2025-02-20,ESH5,B,16,30,6116.25,16:10:37,0.288,44.25
2025-02-20,ESH5,A,18,135,6116.0,16:10:57,0.034,44.25
2025-02-20,ESH5,A,19,50,6117.0,16:13:05,0.0,44.25
2025-02-20,ESH5,A,48,222,6116.25,16:12:33,0.023,44.25
2025-02-20,ESH5,B,16,150,6116.0,16:12:36,0.282,44.25
2025-02-20,ESH5,A,27,158,6113.5,16:25:21,0.079,44.25
2025-02-20,ESH5,A,27,254,6112.0,16:27:37,0.113,44.25
2025-02-20,ESH5,B,33,126,6115.25,16:28:18,0.266,44.25
2025-02-20,ESH5,B,17,35,6115.25,16:29:46,0.266,44.25
2025-02-20,ESH5,B,23,200,6115.5,16:29:50,0.271,44.25
2025-02-20,ESH5,B,15,90,6115.75,16:29:54,0.277,44.25
2025-02-20,ESH5,B,18,33,6111.75,16:31:18,0.186,44.25
2025-02-20,ESH5,A,28,80,6112.5,16:31:47,0.011,44.25
2025-02-20,ESH5,B,16,36,6112.0,16:31:59,0.192,44.25
2025-02-20,ESH5,B,26,50,6111.0,16:32:33,0.169,44.25
2025-02-20,ESH5,A,16,21,6111.5,16:33:22,0.034,44.25
2025-02-20,ESH5,B,18,50,6110.75,16:33:26,0.164,44.25
2025-02-20,ESH5,A,24,42,6107.5,16:36:29,0.186,44.25
2025-02-20,ESH5,A,19,155,6107.75,16:36:58,0.181,44.25
2025-02-20,ESH5,B,24,52,6103.5,16:38:07,-0.04,44.25
2025-02-20,ESH5,A,30,200,6106.0,16:38:57,0.249,44.25
2025-02-20,ESH5,A,33,112,6108.5,16:54:21,0.294,44.25
2025-02-20,ESH5,B,23,82,6115.75,17:07:15,0.017,44.25
2025-02-20,ESH5,B,47,200,6116.0,17:07:53,0.023,44.25
2025-02-20,ESH5,A,18,49,6117.0,17:12:49,0.147,44.25
2025-02-20,ESH5,B,20,25,6115.5,17:55:44,0.147,44.25
2025-02-20,ESH5,A,15,50,6119.25,17:16:51,0.102,44.25
2025-02-20,ESH5,A,19,50,6120.0,17:17:41,0.085,44.25
2025-02-20,ESH5,A,27,191,6122.25,17:34:32,0.034,44.25
2025-02-20,ESH5,A,21,50,6119.5,17:39:52,0.096,44.25
2025-02-20,ESH5,A,32,139,6122.25,17:47:52,0.0,44.25
2025-02-20,ESH5,B,30,125,6112.75,18:00:00,0.085,44.25
2025-02-20,ESH5,A,17,131,6113.0,18:00:52,0.107,44.25
2025-02-20,ESH5,B,16,28,6115.0,18:10:41,0.136,44.25
2025-02-20,ESH5,B,35,185,6116.75,18:15:14,0.175,44.25
2025-02-20,ESH5,B,21,50,6115.0,18:16:11,0.136,44.25
2025-02-20,ESH5,A,25,157,6112.75,18:17:22,0.153,44.25
2025-02-20,ESH5,B,19,100,6113.25,18:18:07,0.096,44.25
2025-02-20,ESH5,B,17,50,6112.25,18:20:21,0.073,44.25
2025-02-20,ESH5,B,17,50,6110.25,18:21:30,0.028,44.25
2025-02-20,ESH5,B,28,40,6110.0,18:23:25,0.023,44.25
2025-02-20,ESH5,B,15,23,6110.0,18:23:38,0.023,44.25
2025-02-20,ESH5,A,95,406,6115.75,18:55:44,0.266,44.25
2025-02-20,ESH5,B,15,77,6118.5,19:00:18,0.017,44.25
2025-02-20,ESH5,B,16,58,6121.5,19:09:27,0.04,44.25
2025-02-20,ESH5,A,19,50,6125.0,19:11:13,0.056,44.25
2025-02-20,ESH5,A,25,52,6125.0,19:11:18,0.056,44.25
2025-02-20,ESH5,A,34,210,6125.75,19:14:01,0.04,44.25
2025-02-20,ESH5,A,21,100,6126.0,19:16:14,0.034,44.25
2025-02-20,ESH5,B,25,50,6125.5,19:25:13,0.13,44.25
2025-02-20,ESH5,B,42,165,6126.0,19:46:48,0.0,44.25
2025-02-20,ESH5,A,15,50,6129.75,19:48:36,0.096,44.25
2025-02-20,ESH5,A,20,50,6130.0,19:48:37,0.09,44.25
2025-02-20,ESH5,A,17,40,6130.0,19:48:37,0.09,44.25
2025-02-20,ESH5,B,15,42,6132.75,19:50:19,0.164,44.25
2025-02-20,ESH5,B,25,225,6132.0,19:51:06,0.147,44.25
2025-02-20,ESH5,A,71,176,6132.0,19:51:28,0.045,44.25
2025-02-20,ESH5,B,17,53,6132.25,19:56:45,0.153,44.25
2025-02-20,ESH5,A,18,50,6132.0,20:05:03,0.045,44.25
2025-02-20,ESH5,B,33,100,6129.5,20:08:03,0.09,44.25
2025-02-20,ESH5,A,25,150,6126.5,20:17:32,0.181,44.25
2025-02-20,ESH5,A,21,69,6126.0,20:18:02,0.203,44.25
2025-02-20,ESH5,A,24,100,6131.25,20:19:45,0.124,44.25
2025-02-20,ESH5,B,25,160,6132.5,20:20:46,0.113,44.25
2025-02-20,ESH5,A,15,26,6132.75,20:24:25,0.158,44.25
2025-02-20,ESH5,A,37,336,6131.25,20:25:24,0.192,44.25
2025-02-20,ESH5,B,21,75,6129.0,20:38:23,0.028,44.25
2025-02-20,ESH5,B,16,35,6130.0,20:43:08,-0.006,44.25
2025-02-20,ESH5,A,15,50,6133.0,20:45:48,0.153,44.25
2025-02-20,ESH5,A,19,50,6136.5,20:49:50,0.073,44.25
2025-02-20,ESH5,A,23,50,6136.0,20:49:59,0.085,44.25
2025-02-21,ESH5,B,25,50,6130.0,14:30:35,0.245,103.25
2025-02-21,ESH5,A,60,151,6131.0,14:30:12,-0.007,103.25
2025-02-21,ESH5,B,15,71,6130.75,14:30:29,0.252,103.25
2025-02-21,ESH5,B,36,125,6129.25,14:30:54,0.237,103.25
2025-02-21,ESH5,B,25,125,6126.5,14:31:52,0.211,103.25
2025-02-21,ESH5,B,16,171,6128.0,14:31:35,0.225,103.25
2025-02-21,ESH5,B,45,100,6127.75,14:31:36,0.223,103.25
2025-02-21,ESH5,B,30,100,6127.5,14:31:40,0.22,103.25
2025-02-21,ESH5,B,43,100,6127.0,14:31:49,0.215,103.25
2025-02-21,ESH5,B,45,105,6127.0,14:31:49,0.215,103.25
2025-02-21,ESH5,B,21,63,6126.5,14:34:58,0.211,103.25
2025-02-21,ESH5,B,55,157,6126.75,14:31:55,0.213,103.25
2025-02-21,ESH5,B,18,30,6126.75,14:31:55,0.213,103.25
2025-02-21,ESH5,A,17,48,6127.5,14:32:02,0.027,103.25
2025-02-21,ESH5,A,23,125,6127.75,14:32:02,0.024,103.25
2025-02-21,ESH5,A,20,125,6128.75,14:32:27,0.015,103.25
2025-02-21,ESH5,B,26,100,6127.5,14:32:16,0.22,103.25
2025-02-21,ESH5,A,21,42,6129.75,14:32:55,0.005,103.25
2025-02-21,ESH5,A,19,100,6129.5,14:32:55,0.007,103.25
2025-02-21,ESH5,B,17,80,6129.25,14:33:14,0.237,103.25
2025-02-21,ESH5,B,74,228,6128.0,14:33:31,0.225,103.25
2025-02-21,ESH5,B,25,125,6127.5,14:33:32,0.22,103.25
2025-02-21,ESH5,A,37,125,6128.5,14:33:49,0.012,103.25
2025-02-21,ESH5,B,24,100,6127.5,14:34:11,0.22,103.25
2025-02-21,ESH5,B,43,100,6127.25,14:34:17,0.218,103.25
2025-02-21,ESH5,B,51,100,6127.0,14:34:28,0.215,103.25
2025-02-21,ESH5,B,30,75,6127.0,14:34:28,0.215,103.25
2025-02-21,ESH5,B,29,100,6126.75,14:34:57,0.213,103.25
2025-02-21,ESH5,B,52,200,6127.0,14:35:02,0.215,103.25
2025-02-21,ESH5,A,38,75,6128.0,14:35:09,0.01,103.25
2025-02-21,ESH5,A,37,125,6128.75,14:35:26,0.002,103.25
2025-02-21,ESH5,B,57,178,6128.25,14:35:59,0.228,103.25
2025-02-21,ESH5,A,27,100,6129.5,14:35:44,-0.005,103.25
2025-02-21,ESH5,B,17,25,6125.75,14:36:33,0.203,103.25
2025-02-21,ESH5,B,28,50,6125.0,14:36:36,0.196,103.25
2025-02-21,ESH5,B,37,200,6121.5,14:37:18,0.162,103.25
2025-02-21,ESH5,B,45,200,6121.0,14:37:23,0.157,103.25
2025-02-21,ESH5,B,50,200,6120.5,14:37:27,0.153,103.25
2025-02-21,ESH5,B,18,139,6120.0,14:37:28,0.148,103.25
2025-02-21,ESH5,B,21,43,6119.5,14:37:34,0.143,103.25
2025-02-21,ESH5,B,17,64,6119.25,14:49:32,0.14,103.25
2025-02-21,ESH5,B,61,200,6119.5,14:37:39,0.143,103.25
2025-02-21,ESH5,B,19,30,6119.5,14:37:39,0.143,103.25
2025-02-21,ESH5,B,32,200,6120.0,14:37:44,0.148,103.25
2025-02-21,ESH5,B,28,172,6120.25,14:37:50,0.15,103.25
2025-02-21,ESH5,B,38,200,6120.25,14:38:34,0.15,103.25
2025-02-21,ESH5,B,22,38,6121.5,14:39:51,0.162,103.25
2025-02-21,ESH5,B,25,100,6121.0,14:41:07,0.157,103.25
2025-02-21,ESH5,A,15,32,6122.25,14:44:51,0.041,103.25
2025-02-21,ESH5,B,16,32,6123.0,14:45:00,0.177,103.25
2025-02-21,ESH5,A,15,25,6124.5,14:45:49,0.019,103.25
2025-02-21,ESH5,B,36,100,6123.25,14:47:25,0.179,103.25
2025-02-21,ESH5,B,61,100,6123.0,14:47:26,0.177,103.25
2025-02-21,ESH5,B,25,100,6122.75,14:49:02,0.174,103.25
2025-02-21,ESH5,B,27,125,6123.75,14:47:44,0.184,103.25
2025-02-21,ESH5,B,28,81,6124.0,14:48:13,0.186,103.25
2025-02-21,ESH5,B,36,100,6122.0,14:49:21,0.167,103.25
2025-02-21,ESH5,B,28,100,6121.75,14:49:22,0.165,103.25
2025-02-21,ESH5,B,30,100,6121.5,14:49:28,0.162,103.25
2025-02-21,ESH5,B,26,100,6121.0,14:49:29,0.157,103.25
2025-02-21,ESH5,A,21,56,6120.5,14:49:31,-0.012,103.25
2025-02-21,ESH5,A,54,172,6119.0,14:49:33,0.002,103.25
2025-02-21,ESH5,B,27,150,6117.0,14:50:16,0.119,103.25
2025-02-21,ESH5,A,55,450,6116.0,14:50:22,0.022,103.25
2025-02-21,ESH5,A,15,156,6116.0,14:51:30,0.017,103.25
2025-02-21,ESH5,B,15,50,6114.25,14:52:04,0.102,103.25
2025-02-21,ESH5,B,16,40,6117.0,14:53:57,0.128,103.25
2025-02-21,ESH5,B,25,100,6114.5,14:56:00,0.138,103.25
2025-02-21,ESH5,B,24,100,6114.25,14:56:50,0.136,103.25
2025-02-21,ESH5,B,22,36,6109.5,15:00:00,0.138,103.25
2025-02-21,ESH5,B,38,60,6109.0,15:00:00,0.133,103.25
2025-02-21,ESH5,B,15,37,6108.25,15:00:00,0.126,103.25
2025-02-21,ESH5,B,21,100,6107.5,15:00:00,0.119,103.25
2025-02-21,ESH5,B,15,41,6111.25,15:00:16,0.155,103.25
2025-02-21,ESH5,B,26,100,6110.5,15:01:02,0.148,103.25
2025-02-21,ESH5,A,18,50,6110.0,15:01:40,0.065,103.25
2025-02-21,ESH5,A,52,172,6110.25,15:05:26,0.063,103.25
2025-02-21,ESH5,A,146,455,6109.75,15:05:32,0.068,103.25
2025-02-21,ESH5,B,15,100,6107.5,15:06:40,0.14,103.25
2025-02-21,ESH5,A,21,38,6112.25,15:09:10,0.044,103.25
2025-02-21,ESH5,A,16,25,6111.0,15:09:05,0.056,103.25
2025-02-21,ESH5,B,16,176,6113.0,15:09:45,0.194,103.25
2025-02-21,ESH5,B,56,217,6113.75,15:10:00,0.201,103.25
2025-02-21,ESH5,A,55,160,6114.0,15:10:08,0.027,103.25
2025-02-21,ESH5,A,20,50,6114.75,15:10:27,0.019,103.25
2025-02-21,ESH5,B,59,216,6110.25,15:14:43,0.22,103.25
2025-02-21,ESH5,A,39,136,6110.5,15:14:53,0.027,103.25
2025-02-21,ESH5,A,17,32,6110.5,15:15:26,0.027,103.25
2025-02-21,ESH5,B,28,100,6107.5,15:21:44,0.194,103.25
2025-02-21,ESH5,A,21,47,6112.5,15:16:24,0.007,103.25
2025-02-21,ESH5,B,39,100,6106.25,15:21:50,0.182,103.25
2025-02-21,ESH5,B,18,45,6106.0,15:23:10,0.179,103.25
2025-02-21,ESH5,B,28,80,6102.75,15:24:03,0.148,103.25
2025-02-21,ESH5,B,37,100,6102.5,15:24:03,0.145,103.25
2025-02-21,ESH5,B,32,100,6102.5,15:24:04,0.145,103.25
2025-02-21,ESH5,B,15,75,6102.5,15:24:04,0.145,103.25
2025-02-21,ESH5,B,16,25,6101.0,15:26:01,0.131,103.25
2025-02-21,ESH5,B,24,150,6099.5,15:27:15,0.116,103.25
2025-02-21,ESH5,A,23,135,6097.5,15:30:03,0.044,103.25
2025-02-21,ESH5,B,23,100,6095.0,15:33:40,0.073,103.25
2025-02-21,ESH5,B,18,50,6094.25,15:34:18,0.065,103.25
2025-02-21,ESH5,A,29,118,6098.0,15:36:03,0.041,103.25
2025-02-21,ESH5,A,21,300,6099.5,15:36:07,0.027,103.25
2025-02-21,ESH5,B,16,27,6097.75,15:38:21,0.099,103.25
2025-02-21,ESH5,B,21,34,6096.25,15:41:39,0.085,103.25
2025-02-21,ESH5,B,16,23,6093.5,15:43:53,0.058,103.25
2025-02-21,ESH5,B,19,40,6090.0,15:44:07,0.022,103.25
2025-02-21,ESH5,B,27,125,6089.25,15:44:15,0.015,103.25
2025-02-21,ESH5,B,22,41,6088.25,15:44:38,0.005,103.25
2025-02-21,ESH5,B,16,125,6087.75,15:44:57,0.0,103.25
2025-02-21,ESH5,A,28,96,6090.0,15:45:19,0.123,103.25
2025-02-21,ESH5,A,36,125,6090.75,15:45:23,0.116,103.25
2025-02-21,ESH5,B,21,50,6094.25,15:47:11,0.029,103.25
2025-02-21,ESH5,B,35,125,6093.5,15:50:01,0.022,103.25
2025-02-21,ESH5,B,51,125,6094.0,15:50:28,0.027,103.25
2025-02-21,ESH5,A,20,125,6094.75,15:50:32,0.094,103.25
2025-02-21,ESH5,A,36,125,6095.0,15:51:08,0.097,103.25
2025-02-21,ESH5,B,15,125,6094.0,15:51:35,0.027,103.25
2025-02-21,ESH5,A,16,58,6094.25,15:51:43,0.104,103.25
2025-02-21,ESH5,B,38,81,6095.0,15:52:08,0.036,103.25
2025-02-21,ESH5,A,25,80,6095.25,15:52:09,0.094,103.25
2025-02-21,ESH5,B,45,125,6094.0,15:52:32,0.027,103.25
2025-02-21,ESH5,A,18,72,6094.25,15:52:35,0.104,103.25
2025-02-21,ESH5,A,23,125,6095.5,15:52:59,0.092,103.25
2025-02-21,ESH5,B,36,112,6093.5,15:55:43,0.017,103.25
2025-02-21,ESH5,B,34,64,6096.75,15:59:34,0.048,103.25
2025-02-21,ESH5,B,16,40,6101.25,16:01:14,0.092,103.25
2025-02-21,ESH5,B,40,100,6094.5,16:03:43,0.027,103.25
2025-02-21,ESH5,A,18,41,6094.0,16:11:00,0.109,103.25
2025-02-21,ESH5,B,15,29,6094.5,16:12:25,-0.012,103.25
2025-02-21,ESH5,A,15,50,6098.25,16:13:46,0.068,103.25
2025-02-21,ESH5,A,19,100,6101.5,16:14:59,0.036,103.25
2025-02-21,ESH5,A,16,100,6101.0,16:15:50,0.041,103.25
2025-02-21,ESH5,A,39,200,6100.0,16:16:32,0.051,103.25
2025-02-21,ESH5,A,30,100,6100.0,16:16:32,0.051,103.25
2025-02-21,ESH5,A,110,310,6098.0,16:17:30,0.07,103.25
2025-02-21,ESH5,A,30,100,6103.5,16:19:33,0.017,103.25
2025-02-21,ESH5,A,21,100,6104.5,16:21:50,0.007,103.25
2025-02-21,ESH5,B,25,72,6102.5,16:35:33,0.09,103.25
2025-02-21,ESH5,B,38,215,6095.25,16:50:22,0.126,103.25
2025-02-21,ESH5,B,15,50,6095.0,16:52:09,0.128,103.25
2025-02-21,ESH5,B,17,50,6096.25,16:56:22,0.14,103.25
2025-02-21,ESH5,A,21,38,6099.5,17:00:31,0.022,103.25
2025-02-21,ESH5,A,18,62,6099.25,17:02:44,0.024,103.25
2025-02-21,ESH5,B,39,76,6100.25,17:07:32,0.242,103.25
2025-02-21,ESH5,B,22,100,6090.0,17:17:41,0.143,103.25
2025-02-21,ESH5,A,16,80,6091.0,17:18:42,-0.007,103.25
2025-02-21,ESH5,A,17,40,6086.75,17:19:37,0.024,103.25
2025-02-21,ESH5,B,17,40,6086.0,17:20:03,0.111,103.25
2025-02-21,ESH5,B,21,35,6085.0,17:20:05,0.102,103.25
2025-02-21,ESH5,B,23,53,6085.5,17:31:03,0.196,103.25
2025-02-21,ESH5,B,16,50,6085.0,17:31:09,0.191,103.25
2025-02-21,ESH5,B,18,71,6084.25,17:33:35,0.225,103.25
2025-02-21,ESH5,B,15,49,6084.75,17:35:30,0.23,103.25
2025-02-21,ESH5,A,90,391,6083.0,17:35:43,0.002,103.25
2025-02-21,ESH5,A,58,173,6083.25,17:36:03,-0.012,103.25
2025-02-21,ESH5,A,70,160,6082.25,17:36:08,-0.002,103.25
2025-02-21,ESH5,B,30,76,6081.75,17:36:45,0.201,103.25
2025-02-21,ESH5,A,16,95,6082.25,17:36:50,-0.002,103.25
2025-02-21,ESH5,B,15,100,6077.5,17:37:42,0.172,103.25
2025-02-21,ESH5,B,24,174,6081.25,17:44:38,0.281,103.25
2025-02-21,ESH5,B,17,27,6078.25,17:48:35,0.252,103.25
2025-02-21,ESH5,B,22,43,6076.5,17:49:53,0.235,103.25
2025-02-21,ESH5,B,29,45,6074.0,17:51:36,0.211,103.25
2025-02-21,ESH5,A,15,55,6068.0,17:56:42,0.017,103.25
2025-02-21,ESH5,B,17,50,6067.25,17:57:11,0.145,103.25
2025-02-21,ESH5,B,66,379,6067.0,18:00:32,0.179,103.25
2025-02-21,ESH5,A,40,200,6067.75,17:58:34,0.019,103.25
2025-02-21,ESH5,B,42,100,6067.25,17:58:25,0.145,103.25
2025-02-21,ESH5,A,16,96,6067.75,18:00:13,-0.005,103.25
2025-02-21,ESH5,B,16,100,6066.75,18:00:32,0.177,103.25
2025-02-21,ESH5,B,34,100,6066.25,18:01:10,0.191,103.25
2025-02-21,ESH5,B,38,100,6065.75,18:01:14,0.186,103.25
2025-02-21,ESH5,B,18,100,6065.5,18:01:14,0.184,103.25
2025-02-21,ESH5,B,49,200,6065.25,18:02:16,0.191,103.25
2025-02-21,ESH5,B,26,150,6066.25,18:01:51,0.191,103.25
2025-02-21,ESH5,B,45,150,6065.5,18:02:14,0.194,103.25
2025-02-21,ESH5,B,47,200,6065.0,18:02:21,0.189,103.25
2025-02-21,ESH5,B,51,150,6064.75,18:02:22,0.186,103.25
2025-02-21,ESH5,B,75,150,6064.5,18:02:23,0.184,103.25
2025-02-21,ESH5,B,59,150,6064.25,18:02:26,0.182,103.25
2025-02-21,ESH5,B,31,150,6064.0,18:02:28,0.179,103.25
2025-02-21,ESH5,B,44,100,6063.75,18:02:30,0.177,103.25
2025-02-21,ESH5,B,58,150,6063.25,18:03:10,0.172,103.25
2025-02-21,ESH5,B,45,150,6062.75,18:03:11,0.167,103.25
2025-02-21,ESH5,B,46,150,6062.25,18:03:14,0.162,103.25
2025-02-21,ESH5,B,36,150,6062.0,18:03:36,0.16,103.25
2025-02-21,ESH5,B,58,250,6062.0,18:03:36,0.16,103.25
2025-02-21,ESH5,B,32,150,6061.25,18:03:36,0.153,103.25
2025-02-21,ESH5,B,42,100,6061.5,18:04:07,0.155,103.25
2025-02-21,ESH5,B,37,100,6061.25,18:04:14,0.153,103.25
2025-02-21,ESH5,B,23,80,6061.0,18:07:40,0.15,103.25
2025-02-21,ESH5,B,15,99,6061.25,18:04:35,0.153,103.25
2025-02-21,ESH5,B,40,150,6061.5,18:05:23,0.155,103.25
2025-02-21,ESH5,B,17,50,6061.25,18:06:49,0.153,103.25
2025-02-21,ESH5,B,15,50,6061.75,18:06:02,0.157,103.25
2025-02-21,ESH5,A,29,93,6062.5,18:06:19,0.029,103.25
2025-02-21,ESH5,B,36,150,6061.25,18:06:49,0.153,103.25
2025-02-21,ESH5,B,31,150,6061.0,18:07:40,0.15,103.25
2025-02-21,ESH5,B,44,150,6060.5,18:07:41,0.145,103.25
2025-02-21,ESH5,B,19,33,6060.25,18:07:43,0.143,103.25
2025-02-21,ESH5,B,62,150,6060.25,18:07:42,0.143,103.25
2025-02-21,ESH5,B,18,150,6060.0,18:07:44,0.14,103.25
2025-02-21,ESH5,B,30,150,6059.0,18:09:07,0.131,103.25
2025-02-21,ESH5,B,32,150,6058.75,18:09:10,0.128,103.25
2025-02-21,ESH5,B,33,150,6058.5,18:09:12,0.126,103.25
2025-02-21,ESH5,B,30,100,6057.75,18:09:41,0.119,103.25
2025-02-21,ESH5,B,40,100,6057.5,18:09:43,0.116,103.25
2025-02-21,ESH5,B,37,100,6057.25,18:10:11,0.114,103.25
2025-02-21,ESH5,B,38,150,6057.0,18:10:13,0.111,103.25
2025-02-21,ESH5,B,32,100,6056.75,18:10:20,0.109,103.25
2025-02-21,ESH5,B,22,58,6056.75,18:10:26,0.109,103.25
2025-02-21,ESH5,B,26,100,6056.0,18:11:00,0.102,103.25
2025-02-21,ESH5,B,29,100,6056.0,18:11:18,0.102,103.25
2025-02-21,ESH5,B,26,100,6055.75,18:11:30,0.099,103.25
2025-02-21,ESH5,B,36,100,6055.5,18:11:31,0.097,103.25
2025-02-21,ESH5,B,24,100,6055.25,18:11:33,0.094,103.25
2025-02-21,ESH5,B,15,25,6055.0,18:11:33,0.092,103.25
2025-02-21,ESH5,B,20,100,6054.5,18:12:03,0.087,103.25
2025-02-21,ESH5,B,21,100,6054.25,18:12:04,0.085,103.25
2025-02-21,ESH5,B,24,100,6054.0,18:12:06,0.082,103.25
2025-02-21,ESH5,B,22,100,6053.5,18:12:11,0.077,103.25
2025-02-21,ESH5,A,15,73,6054.0,18:12:18,0.111,103.25
2025-02-21,ESH5,B,15,76,6053.5,18:12:22,0.077,103.25
2025-02-21,ESH5,B,18,100,6053.25,18:12:36,0.075,103.25
2025-02-21,ESH5,B,26,100,6052.5,18:13:25,0.068,103.25
2025-02-21,ESH5,B,28,78,6057.0,18:21:20,0.111,103.25
2025-02-21,ESH5,A,42,155,6063.0,18:16:44,0.024,103.25
2025-02-21,ESH5,A,31,200,6063.0,18:17:02,0.024,103.25
2025-02-21,ESH5,B,20,76,6062.5,18:17:06,0.165,103.25
2025-02-21,ESH5,A,20,100,6063.0,18:17:08,0.024,103.25
2025-02-21,ESH5,A,24,100,6063.25,18:17:10,0.022,103.25
2025-02-21,ESH5,A,36,100,6063.5,18:17:21,0.019,103.25
2025-02-21,ESH5,A,35,100,6063.0,18:17:19,0.024,103.25
2025-02-21,ESH5,B,19,43,6063.25,18:17:24,0.172,103.25
2025-02-21,ESH5,A,24,100,6063.75,18:17:52,0.017,103.25
2025-02-21,ESH5,A,25,100,6063.5,18:17:51,0.019,103.25
2025-02-21,ESH5,A,15,100,6063.25,18:17:41,0.022,103.25
2025-02-21,ESH5,A,16,96,6065.0,18:18:03,-0.027,103.25
2025-02-21,ESH5,A,20,50,6057.75,18:21:03,0.044,103.25
2025-02-21,ESH5,B,16,100,6056.0,18:21:21,0.102,103.25
2025-02-21,ESH5,B,23,100,6055.5,18:21:30,0.097,103.25
2025-02-21,ESH5,B,24,100,6055.25,18:28:26,0.094,103.25
2025-02-21,ESH5,B,19,96,6056.0,18:22:44,0.102,103.25
2025-02-21,ESH5,B,41,100,6055.75,18:24:25,0.099,103.25
2025-02-21,ESH5,A,22,100,6057.75,18:24:02,0.044,103.25
2025-02-21,ESH5,A,22,89,6055.5,18:24:26,0.065,103.25
2025-02-21,ESH5,A,16,50,6057.75,18:25:31,0.044,103.25
2025-02-21,ESH5,A,18,50,6059.0,18:25:37,0.031,103.25
2025-02-21,ESH5,B,18,45,6056.0,18:28:00,0.102,103.25
2025-02-21,ESH5,B,15,50,6054.0,18:28:48,0.082,103.25
2025-02-21,ESH5,B,24,100,6053.5,18:29:16,0.077,103.25
2025-02-21,ESH5,B,25,100,6053.25,18:29:18,0.075,103.25
2025-02-21,ESH5,B,35,100,6053.0,18:29:18,0.073,103.25
2025-02-21,ESH5,B,22,100,6052.75,18:29:20,0.07,103.25
2025-02-21,ESH5,B,22,100,6052.5,18:29:20,0.068,103.25
2025-02-21,ESH5,B,31,100,6051.0,18:30:06,0.053,103.25
2025-02-21,ESH5,B,21,100,6050.75,18:30:07,0.051,103.25
2025-02-21,ESH5,B,15,100,6050.5,18:30:08,0.048,103.25
2025-02-21,ESH5,B,18,100,6050.25,18:30:12,0.046,103.25
2025-02-21,ESH5,B,27,61,6050.0,18:30:12,0.044,103.25
2025-02-21,ESH5,B,22,60,6050.0,18:30:22,0.044,103.25
2025-02-21,ESH5,B,96,330,6049.5,18:30:29,0.039,103.25
2025-02-21,ESH5,B,19,100,6048.5,18:31:33,0.061,103.25
2025-02-21,ESH5,A,36,100,6062.0,18:38:25,-0.036,103.25
2025-02-21,ESH5,B,20,100,6047.75,18:45:00,0.053,103.25
2025-02-21,ESH5,B,27,100,6047.5,18:46:12,0.051,103.25
2025-02-21,ESH5,A,19,94,6048.5,18:45:30,0.048,103.25
2025-02-21,ESH5,B,25,100,6047.25,18:57:17,0.155,103.25
2025-02-21,ESH5,B,16,75,6047.5,18:57:15,0.157,103.25
2025-02-21,ESH5,B,107,212,6049.0,18:49:38,0.065,103.25
2025-02-21,ESH5,A,15,80,6051.0,18:53:26,0.024,103.25
2025-02-21,ESH5,B,21,100,6047.0,18:58:40,0.153,103.25
2025-02-21,ESH5,B,30,100,6047.0,18:58:40,0.153,103.25
2025-02-21,ESH5,B,22,100,6046.75,18:58:40,0.15,103.25
2025-02-21,ESH5,B,28,100,6046.25,18:59:05,0.194,103.25
2025-02-21,ESH5,B,19,100,6046.0,18:59:06,0.191,103.25
2025-02-21,ESH5,B,34,100,6045.75,19:01:15,0.189,103.25
2025-02-21,ESH5,B,24,67,6046.5,18:59:13,0.196,103.25
2025-02-21,ESH5,B,39,100,6044.25,19:01:21,0.174,103.25
2025-02-21,ESH5,B,15,100,6044.0,19:01:32,0.172,103.25
2025-02-21,ESH5,B,21,100,6043.5,19:01:37,0.167,103.25
2025-02-21,ESH5,B,31,100,6042.5,19:01:43,0.157,103.25
2025-02-21,ESH5,B,17,100,6042.25,19:01:43,0.155,103.25
2025-02-21,ESH5,B,25,100,6042.5,19:04:01,0.157,103.25
2025-02-21,ESH5,B,19,35,6043.25,19:04:52,0.165,103.25
2025-02-21,ESH5,A,16,50,6043.25,19:05:06,0.099,103.25
2025-02-21,ESH5,B,20,100,6042.75,19:05:48,0.16,103.25
2025-02-21,ESH5,B,20,100,6043.25,19:05:47,0.165,103.25
2025-02-21,ESH5,B,24,100,6043.0,19:05:48,0.162,103.25
2025-02-21,ESH5,B,21,81,6042.5,19:05:50,0.157,103.25
2025-02-21,ESH5,B,35,222,6044.0,19:07:13,0.172,103.25
